fecha,region,producto,precio,marketing,clientes_web,clientes_tienda,ventas
2125-08-09,Occidente,C,39.74,78.61,178,114,88.6
2125-08-10,Centro,D,43.31,58.73,187,121,63.0
2125-08-11,Centro,C,49.12,8.57,204,109,130.2
2125-08-12,Centro,A,29.75,24.92,200,103,62.4
2125-08-13,Sur,D,72.72,74.76,198,141,81.3
2125-08-14,Centro,C,40.2,257.13,209,130,206.8
2125-08-15,Norte,D,50.31,34.17,207,122,144.9
2125-08-16,Occidente,A,66.71,67.04,226,108,81.3
2125-08-17,Sur,A,48.16,24.17,216,121,114.5
2125-08-18,Sur,C,53.22,52.88,201,109,80.4
2125-08-19,Centro,B,40.43,11.56,199,107,65.9
2125-08-20,Occidente,A,44.52,39.08,200,128,74.9
2125-08-21,Centro,B,40.75,14.22,180,117,115.1
2125-08-22,Centro,A,62.8,15.03,205,107,42.8
2125-08-23,Sur,C,43.33,11.03,198,138,51.5
2125-08-24,Norte,B,42.57,131.87,194,112,85.3
2125-08-25,Occidente,D,41.39,58.87,199,129,106.1
2125-08-26,Occidente,A,53.82,17.19,215,131,192.2
2125-08-27,Occidente,C,55.81,286.84,211,117,264.4
2125-08-28,Occidente,D,30.02,77.57,192,119,168.0
2125-08-29,Norte,B,50.68,77.66,196,117,137.0
2125-08-30,Sur,C,53.01,75.73,211,133,49.2
2125-08-31,Norte,D,64.05,48.72,209,124,154.9
2125-09-01,Centro,C,37.76,15.43,203,120,153.3
2125-09-02,Sur,B,38.79,52.01,190,94,23.8
2125-09-03,Norte,D,56.42,63.92,207,127,170.9
2125-09-04,Occidente,A,49.39,156.88,198,109,166.1
2125-09-05,Occidente,A,63.79,131.31,225,104,116.8
2125-09-06,Sur,C,61.01,123.76,187,116,108.1
2125-09-07,Norte,A,52.79,36.73,171,111,66.9
2125-09-08,Sur,B,49.34,219.84,210,107,149.2
2125-09-09,Occidente,B,48.43,101.14,199,108,45.9
2125-09-10,Norte,D,49.7,3.41,196,125,43.6
2125-09-11,Occidente,D,50.61,99.61,179,103,88.4
2125-09-12,Sur,D,64.21,114.97,208,114,131.8
2125-09-13,Sur,C,29.63,198.32,194,116,187.2
2125-09-14,Sur,C,45.81,202.45,198,129,92.8
2125-09-15,Sur,B,52.05,41.09,196,118,136.7
2125-09-16,Sur,B,43.97,3.69,196,113,22.0
2125-09-17,Centro,C,47.14,53.16,198,136,72.8
2125-09-18,Sur,D,45.59,98.6,188,123,156.6
2125-09-19,Sur,C,63.03,55.83,199,104,95.3
2125-09-20,Occidente,D,45.77,42.1,209,129,59.1
2125-09-21,Sur,B,42.79,58.67,217,114,166.4
2125-09-22,Norte,D,57.81,91.49,202,132,141.5
2125-09-23,Sur,C,44.65,143.79,230,125,77.6
2125-09-24,Centro,A,48.32,1.42,183,122,114.3
2125-09-25,Sur,B,38.93,97.85,202,131,147.6
2125-09-26,Occidente,B,45.94,13.46,198,124,95.2
2125-09-27,Norte,C,49.65,189.73,208,118,32.8
2125-09-28,Norte,C,37.35,80.92,216,126,67.0
2125-09-29,Sur,B,49.0,50.72,165,119,16.8
2125-09-30,Sur,C,55.13,163.31,173,141,135.2
2125-10-01,Sur,D,30.08,131.59,195,138,105.0
2125-10-02,Sur,D,43.48,247.62,201,130,68.2
2125-10-03,Occidente,D,75.54,129.03,185,122,233.9
2125-10-04,Occidente,A,47.95,18.92,203,123,113.3
2125-10-05,Norte,C,61.39,205.06,219,122,68.5
2125-10-06,Sur,D,49.72,9.92,191,132,111.2
2125-10-07,Occidente,B,46.7,162.29,201,137,66.9
2125-10-08,Occidente,D,59.33,281.66,204,111,190.9
2125-10-09,Norte,D,61.97,300.77,212,132,153.7
2125-10-10,Norte,C,41.08,113.18,224,122,46.8
2125-10-11,Centro,B,39.02,236.03,198,125,171.3
2125-10-12,Occidente,A,36.32,333.36,218,121,210.7
2125-10-13,Norte,B,41.22,149.02,173,127,145.3
2125-10-14,Occidente,D,61.36,45.1,197,128,106.4
2125-10-15,Occidente,A,50.31,36.03,223,118,99.4
2125-10-16,Sur,A,61.84,28.54,188,121,109.3
2125-10-17,Sur,A,39.67,62.6,184,123,45.8
2125-10-18,Sur,A,39.97,110.28,204,117,160.6
2125-10-19,Sur,A,46.08,4.44,194,129,29.5
2125-10-20,Occidente,C,52.97,117.75,192,132,161.3
2125-10-21,Centro,D,48.6,39.54,191,126,92.1
2125-10-22,Centro,A,56.98,43.02,188,131,-49.7
2125-10-23,Centro,D,54.14,25.77,239,117,57.8
2125-10-24,Occidente,C,54.88,14.28,211,114,143.8
2125-10-25,Centro,C,56.85,114.71,191,111,79.4
2125-10-26,Occidente,C,60.96,15.61,181,114,70.0
2125-10-27,Norte,B,25.4,98.11,188,129,154.2
2125-10-28,Centro,B,49.88,207.16,190,136,124.9
2125-10-29,Occidente,A,58.43,185.03,209,111,61.9
2125-10-30,Norte,C,75.24,44.86,218,103,143.8
2125-10-31,Sur,B,49.0,132.87,171,112,112.1
2125-11-01,Norte,C,28.02,89.79,195,142,27.4
2125-11-02,Norte,B,64.25,22.08,184,122,116.6
2125-11-03,Centro,C,37.82,30.98,210,115,78.2
2125-11-04,Sur,B,54.61,67.47,194,134,98.3
2125-11-05,Sur,D,55.38,259.81,222,131,135.7
2125-11-06,Centro,A,51.26,99.14,192,127,28.9
2125-11-07,Norte,A,28.66,71.85,175,123,72.1
2125-11-08,Occidente,D,46.37,103.86,205,102,173.4
2125-11-09,Centro,A,34.3,16.42,197,128,65.6
2125-11-10,Norte,C,54.54,13.29,197,103,24.3
2125-11-11,Occidente,A,41.15,353.02,191,101,129.1
2125-11-12,Centro,A,28.76,181.53,194,120,109.7
2125-11-13,Centro,B,57.12,79.69,187,110,83.0
2125-11-14,Sur,B,37.33,62.91,208,135,-22.1
2125-11-15,Sur,D,51.35,41.8,197,145,44.2
2125-11-16,Sur,B,42.63,76.38,220,134,154.8
2125-11-17,Occidente,D,58.68,315.51,224,121,232.2
2125-11-18,Centro,A,58.26,6.79,215,135,77.8
2125-11-19,Sur,B,52.38,88.28,206,107,36.2
2125-11-20,Sur,B,48.93,300.45,205,111,167.4
2125-11-21,Centro,A,45.59,147.43,201,128,131.4
2125-11-22,Occidente,B,37.95,154.48,219,104,29.8
2125-11-23,Sur,C,44.12,103.1,209,102,94.6
2125-11-24,Norte,B,54.78,264.98,218,136,120.2
2125-11-25,Occidente,C,69.55,269.41,208,109,227.7
2125-11-26,Sur,D,55.71,72.87,217,137,45.2
2125-11-27,Norte,B,57.15,137.1,225,132,170.5
2125-11-28,Sur,B,48.92,442.85,182,125,216.2
2125-11-29,Occidente,C,55.26,59.54,187,113,20.9
2125-11-30,Centro,A,28.52,44.3,199,106,99.0
2125-12-01,Centro,D,42.78,11.65,199,119,10.1
2125-12-02,Occidente,D,57.04,110.06,207,114,114.8
2125-12-03,Sur,C,57.22,15.12,175,116,111.8
2125-12-04,Occidente,A,44.57,80.51,220,127,140.5
2125-12-05,Norte,B,36.92,6.22,199,102,149.1
2125-12-06,Sur,A,49.29,526.29,207,144,189.3
2125-12-07,Occidente,A,45.66,108.55,215,104,132.3
2125-12-08,Centro,C,59.41,5.67,189,114,157.0
2125-12-09,Occidente,A,57.03,126.24,211,112,118.6
2125-12-10,Sur,A,65.49,93.91,206,121,215.3
2125-12-11,Occidente,C,61.1,119.08,221,126,125.1
2125-12-12,Centro,A,47.26,167.24,210,118,64.9
2125-12-13,Norte,A,53.49,122.31,195,127,102.9
2125-12-14,Occidente,D,70.34,18.62,178,125,22.8
2125-12-15,Occidente,C,46.0,31.08,204,113,95.2
2125-12-16,Norte,C,51.75,20.67,184,122,93.2
2125-12-17,Occidente,C,49.96,123.57,219,111,106.1
2125-12-18,Centro,A,50.17,51.38,204,114,25.3
2125-12-19,Norte,D,41.26,6.53,206,118,82.9
2125-12-20,Centro,D,63.08,66.69,196,128,112.0
2125-12-21,Centro,B,40.83,59.54,224,135,7.0
2125-12-22,Centro,C,68.58,82.69,199,109,54.7
2125-12-23,Sur,D,66.39,244.81,209,104,58.7
2125-12-24,Norte,D,52.51,165.28,211,114,205.6
2125-12-25,Sur,D,50.06,142.28,194,110,129.6
2125-12-26,Sur,C,42.23,23.09,191,139,133.4
2125-12-27,Occidente,A,50.71,237.7,205,118,73.0
2125-12-28,Norte,B,60.8,45.75,197,125,76.4
2125-12-29,Occidente,B,43.16,58.27,186,106,132.1
2125-12-30,Sur,A,64.68,3.4,226,125,94.0
2125-12-31,Occidente,C,60.25,105.38,223,115,57.8
2126-01-01,Centro,D,48.94,286.57,202,125,90.9
2126-01-02,Sur,A,57.96,29.96,174,106,125.6
2126-01-03,Centro,B,40.87,24.91,205,116,83.2
2126-01-04,Norte,C,48.97,21.54,213,122,61.9
2126-01-05,Occidente,D,72.17,36.69,222,131,33.3
2126-01-06,Sur,B,61.94,136.41,172,111,87.3
2126-01-07,Norte,B,54.98,184.86,178,125,141.3
2126-01-08,Centro,B,50.69,131.75,213,104,52.6
2126-01-09,Occidente,D,49.26,36.95,198,111,103.6
2126-01-10,Occidente,B,49.71,106.1,189,122,171.8
2126-01-11,Sur,C,42.26,92.59,176,115,80.1
2126-01-12,Occidente,C,56.52,67.31,224,123,182.6
2126-01-13,Occidente,D,60.44,73.17,216,104,20.6
2126-01-14,Centro,C,47.48,74.5,220,105,112.3
2126-01-15,Centro,A,54.67,20.08,189,128,143.1
2126-01-16,Centro,C,42.72,262.89,205,125,154.2
2126-01-17,Norte,B,49.33,110.62,218,125,159.6
2126-01-18,Norte,B,41.54,226.74,232,117,71.2
2126-01-19,Occidente,C,47.73,36.55,203,111,98.2
2126-01-20,Norte,C,51.19,53.07,196,117,120.3
2126-01-21,Sur,D,56.04,41.83,183,132,126.4
2126-01-22,Centro,D,43.87,189.9,183,132,229.7
2126-01-23,Norte,A,54.76,88.91,212,106,32.1
2126-01-24,Occidente,C,40.44,26.46,194,139,118.2
2126-01-25,Centro,A,53.17,71.02,201,127,152.9
2126-01-26,Norte,C,72.11,80.55,181,121,100.9
2126-01-27,Centro,A,46.29,193.59,188,129,95.9
2126-01-28,Norte,C,36.66,30.75,206,116,48.8
2126-01-29,Occidente,C,58.97,31.34,187,103,-4.7
2126-01-30,Norte,C,52.86,15.44,199,138,35.5
2126-01-31,Norte,A,54.58,15.12,183,116,30.1
2126-02-01,Norte,B,62.72,10.76,206,122,118.6
2126-02-02,Centro,D,42.89,2.49,206,117,113.8
2126-02-03,Norte,D,43.19,25.18,202,111,58.9
2126-02-04,Norte,A,55.45,29.82,197,115,27.0
2126-02-05,Norte,C,60.4,84.37,228,127,68.4
2126-02-06,Centro,B,52.37,30.53,197,139,98.1
2126-02-07,Occidente,A,49.29,259.83,178,103,29.5
2126-02-08,Occidente,A,53.23,4.64,202,115,192.2
2126-02-09,Occidente,D,57.34,55.48,180,126,115.4
2126-02-10,Norte,D,35.52,19.03,220,116,190.1
2126-02-11,Centro,B,40.1,4.55,166,120,84.0
2126-02-12,Occidente,C,49.11,48.09,202,115,104.4
2126-02-13,Occidente,B,56.9,111.73,214,114,115.9
2126-02-14,Occidente,D,71.72,235.61,167,124,169.3
2126-02-15,Sur,C,48.87,3.33,211,128,93.2
2126-02-16,Centro,B,52.45,164.16,206,119,132.2
2126-02-17,Sur,A,43.35,16.4,210,107,102.2
2126-02-18,Norte,A,56.57,47.43,195,123,176.7
2126-02-19,Occidente,A,39.02,104.34,206,115,66.2
2126-02-20,Norte,C,49.89,32.87,194,114,73.1
2126-02-21,Centro,C,40.5,240.75,227,123,161.0
2126-02-22,Norte,D,28.88,76.98,215,120,144.9
2126-02-23,Norte,B,76.94,98.05,163,137,127.5
2126-02-24,Occidente,C,58.02,20.11,194,111,136.0
2126-02-25,Centro,C,58.09,58.83,184,123,179.3
2126-02-26,Norte,B,59.09,0.16,196,109,42.1
2126-02-27,Sur,D,64.25,70.11,196,111,140.1
2126-02-28,Occidente,C,51.62,68.43,204,112,83.9
2126-03-01,Sur,B,58.68,49.35,206,95,116.5
2126-03-02,Occidente,C,44.99,90.17,195,128,81.1
2126-03-03,Norte,C,48.28,138.37,201,124,124.6
2126-03-04,Occidente,D,34.65,5.66,213,112,112.8
2126-03-05,Norte,A,52.02,32.08,183,126,106.1
2126-03-06,Sur,C,44.7,16.34,197,129,144.3
2126-03-07,Norte,D,48.67,30.51,190,120,-16.7
2126-03-08,Occidente,B,58.29,17.43,214,113,67.8
2126-03-09,Occidente,B,53.02,162.05,198,112,161.4
2126-03-10,Occidente,A,60.3,6.07,184,114,123.4
2126-03-11,Sur,B,44.09,13.33,187,128,77.6
2126-03-12,Centro,A,53.82,92.19,206,134,113.2
2126-03-13,Sur,C,43.6,503.86,199,123,322.6
2126-03-14,Norte,A,48.24,252.78,189,135,173.8
2126-03-15,Norte,C,46.93,95.44,187,134,103.3
2126-03-16,Sur,B,39.86,50.89,211,127,127.0
2126-03-17,Sur,A,45.87,48.92,181,118,112.4
2126-03-18,Norte,D,55.77,200.94,191,113,102.7
2126-03-19,Norte,B,40.84,3.47,213,107,160.3
2126-03-20,Norte,B,43.36,34.19,200,131,139.9
2126-03-21,Centro,B,62.44,15.2,209,129,27.7
2126-03-22,Centro,B,64.18,22.83,203,138,49.9
2126-03-23,Sur,B,58.32,8.27,200,130,102.1
2126-03-24,Sur,D,67.08,29.87,221,111,63.6
2126-03-25,Centro,D,63.65,27.62,204,118,65.0
2126-03-26,Occidente,D,49.12,30.11,199,112,62.1
2126-03-27,Centro,A,69.89,25.42,188,131,40.3
2126-03-28,Sur,B,65.6,25.48,187,130,91.4
2126-03-29,Centro,A,49.28,169.98,195,116,138.1
2126-03-30,Occidente,A,52.51,131.0,203,110,119.3
2126-03-31,Sur,A,43.38,115.6,202,134,109.7
2126-04-01,Norte,B,49.04,27.22,212,103,91.3
2126-04-02,Sur,B,34.46,91.3,188,114,104.3
2126-04-03,Centro,A,44.14,138.18,201,151,179.4
2126-04-04,Centro,B,57.94,23.63,181,133,68.4
2126-04-05,Occidente,A,39.76,54.06,212,100,85.3
2126-04-06,Centro,B,46.87,85.04,206,138,-7.9
2126-04-07,Occidente,B,55.59,28.9,193,130,120.4
2126-04-08,Sur,A,47.1,130.75,206,104,84.0
2126-04-09,Centro,D,61.51,86.77,204,115,180.3
2126-04-10,Sur,B,61.97,36.43,194,121,66.4
2126-04-11,Norte,A,43.82,45.03,184,127,39.4
2126-04-12,Norte,A,45.63,45.5,213,128,102.5
2126-04-13,Occidente,B,50.45,63.45,231,126,40.2
2126-04-14,Centro,B,43.35,78.57,179,109,109.4
2126-04-15,Sur,A,66.34,65.14,183,118,80.8
2126-04-16,Sur,A,45.88,16.46,191,132,34.5
2126-04-17,Centro,A,59.11,109.45,180,127,185.9
2126-04-18,Sur,C,35.03,10.98,214,117,10.9
2126-04-19,Centro,B,42.27,18.33,200,117,107.9
2126-04-20,Centro,C,39.15,106.38,195,134,58.2
2126-04-21,Norte,A,37.56,59.44,193,111,141.7
2126-04-22,Centro,C,44.84,84.48,216,119,159.7
2126-04-23,Sur,D,53.67,32.45,202,119,51.8
2126-04-24,Centro,A,65.33,7.07,213,134,-18.1
2126-04-25,Norte,D,47.98,280.73,197,132,200.6
2126-04-26,Norte,C,50.82,73.33,209,121,230.8
2126-04-27,Occidente,D,53.39,61.5,174,133,98.2
2126-04-28,Sur,C,42.72,272.02,196,132,118.6
2126-04-29,Centro,B,49.76,411.75,192,135,117.6
2126-04-30,Sur,B,70.88,5.69,209,116,76.6
2126-05-01,Sur,C,53.88,38.52,195,109,93.4
2126-05-02,Centro,A,70.87,101.46,215,143,164.8
2126-05-03,Norte,B,50.24,224.05,199,128,106.0
2126-05-04,Sur,C,43.8,87.87,201,124,92.2
2126-05-05,Occidente,A,60.44,413.29,188,122,187.9
2126-05-06,Sur,B,62.64,114.52,206,142,121.4
2126-05-07,Norte,C,45.03,1.07,218,118,89.4
2126-05-08,Occidente,A,53.64,67.53,196,108,170.1
2126-05-09,Occidente,A,49.36,311.16,200,105,103.3
2126-05-10,Occidente,C,36.19,19.8,160,111,61.1
2126-05-11,Occidente,D,36.77,274.37,207,114,158.1
2126-05-12,Centro,D,47.95,31.23,186,125,232.5
2126-05-13,Centro,D,61.5,244.18,193,124,197.7
2126-05-14,Centro,D,58.5,94.16,195,108,160.5
2126-05-15,Occidente,A,40.84,45.85,199,123,123.6
2126-05-16,Norte,D,38.78,241.53,188,118,133.7
2126-05-17,Sur,C,41.26,9.19,226,112,56.4
2126-05-18,Occidente,A,40.42,134.05,202,109,99.1
2126-05-19,Norte,D,41.18,90.0,229,120,53.4
2126-05-20,Sur,C,29.74,47.59,207,140,131.3
2126-05-21,Occidente,B,25.57,76.8,189,111,106.7
2126-05-22,Sur,A,24.4,143.85,185,114,114.7
2126-05-23,Centro,C,34.49,12.45,199,124,69.7
2126-05-24,Centro,D,61.66,30.73,202,129,123.5
2126-05-25,Centro,C,86.06,47.96,222,117,34.1
2126-05-26,Norte,A,70.2,131.83,178,120,51.7
2126-05-27,Centro,B,52.49,232.15,172,108,127.5
2126-05-28,Norte,D,42.24,270.08,188,106,164.2
2126-05-29,Centro,C,45.69,47.84,199,113,51.7
2126-05-30,Centro,B,51.4,61.2,193,98,67.8
2126-05-31,Centro,A,70.67,237.83,201,130,176.7
2126-06-01,Norte,D,40.08,5.75,192,109,52.8
2126-06-02,Sur,B,50.03,132.31,192,123,110.5
2126-06-03,Norte,A,50.97,90.61,226,131,132.8
2126-06-04,Occidente,D,49.12,20.11,216,124,70.1
2126-06-05,Occidente,C,29.91,161.2,193,125,101.2
2126-06-06,Norte,B,47.24,7.8,206,114,4.3
2126-06-07,Norte,A,36.48,13.45,191,111,22.0
2126-06-08,Sur,C,72.88,79.55,181,126,154.2
2126-06-09,Norte,D,55.71,36.78,214,112,20.6
2126-06-10,Centro,B,61.16,11.37,189,108,124.8
2126-06-11,Sur,A,41.15,120.28,213,111,66.5
2126-06-12,Norte,B,45.51,17.27,181,108,121.8
2126-06-13,Norte,C,70.42,393.23,197,122,149.5
2126-06-14,Occidente,C,60.24,277.43,201,148,137.5
2126-06-15,Sur,A,54.22,51.97,201,128,83.9
2126-06-16,Occidente,B,63.44,137.53,201,131,95.8
2126-06-17,Norte,B,69.61,164.44,192,117,174.6
2126-06-18,Sur,C,65.18,81.87,216,126,170.3
2126-06-19,Centro,B,60.5,166.26,187,117,166.6
2126-06-20,Norte,B,61.46,158.68,195,129,65.3
2126-06-21,Norte,B,46.71,438.75,183,101,284.1
2126-06-22,Occidente,A,51.96,34.09,197,119,141.2
2126-06-23,Centro,C,56.81,209.64,207,140,59.0
2126-06-24,Norte,D,53.18,110.62,193,119,168.3
2126-06-25,Occidente,A,55.03,19.02,197,130,11.9
2126-06-26,Occidente,C,48.59,17.36,217,126,137.3
2126-06-27,Norte,A,22.69,154.87,224,125,133.2
2126-06-28,Sur,D,56.77,52.43,185,137,137.9
2126-06-29,Norte,A,51.08,209.43,202,116,131.7
2126-06-30,Centro,A,51.27,72.19,213,115,58.1
2126-07-01,Norte,D,72.01,36.74,183,122,68.2
2126-07-02,Sur,B,53.57,192.3,175,131,85.2
2126-07-03,Occidente,C,41.95,245.12,188,144,76.5
2126-07-04,Centro,D,56.88,64.62,196,120,28.0
2126-07-05,Centro,A,50.86,67.26,181,117,166.3
2126-07-06,Centro,B,61.16,246.94,202,118,142.7
2126-07-07,Centro,A,44.03,41.66,192,108,68.6
2126-07-08,Sur,B,41.85,100.9,203,116,-9.6
2126-07-09,Sur,A,44.6,4.41,195,124,110.1
2126-07-10,Sur,C,32.71,700.7,216,120,196.0
2126-07-11,Sur,C,45.62,14.55,191,144,130.0
2126-07-12,Occidente,A,65.9,19.58,178,125,18.6
2126-07-13,Norte,D,42.73,16.66,218,110,78.8
2126-07-14,Sur,A,36.43,4.81,216,107,91.8
2126-07-15,Norte,A,44.72,149.54,201,122,33.6
2126-07-16,Centro,D,52.2,59.91,170,116,4.0
2126-07-17,Occidente,D,42.54,62.62,211,146,135.9
2126-07-18,Occidente,A,50.72,360.18,214,131,272.2
2126-07-19,Norte,B,52.51,24.74,202,135,186.7
2126-07-20,Norte,C,50.02,5.81,179,118,52.4
2126-07-21,Norte,B,49.11,93.64,189,134,161.8
2126-07-22,Occidente,D,67.64,58.01,182,127,47.7
2126-07-23,Sur,C,51.77,22.47,204,122,103.3
2126-07-24,Occidente,A,42.09,64.43,193,145,59.2
2126-07-25,Sur,C,57.55,20.77,215,133,87.8
2126-07-26,Centro,A,49.4,312.81,201,121,97.6
2126-07-27,Sur,A,50.71,225.22,203,127,155.9
2126-07-28,Norte,D,60.13,73.97,205,123,21.1
2126-07-29,Sur,B,63.41,59.66,197,120,114.0
2126-07-30,Sur,D,38.61,33.08,210,105,35.2
2126-07-31,Occidente,D,67.32,128.61,196,103,63.5
2126-08-01,Norte,C,49.35,14.83,210,109,88.7
2126-08-02,Centro,B,49.42,133.82,218,118,152.3
2126-08-03,Sur,B,39.9,60.89,186,130,9.4
2126-08-04,Centro,B,57.47,83.26,218,123,131.0
2126-08-05,Norte,B,35.78,116.4,171,104,180.0
2126-08-06,Sur,C,55.38,130.97,194,115,102.9
2126-08-07,Occidente,C,66.51,114.0,239,140,146.9
2126-08-08,Centro,D,46.85,36.84,236,118,75.5
2126-08-09,Occidente,D,60.82,16.14,185,122,91.2
2126-08-10,Centro,B,50.82,35.4,198,122,181.7
2126-08-11,Norte,D,36.08,19.18,209,125,-29.1
2126-08-12,Sur,C,51.2,196.19,189,150,102.7
2126-08-13,Centro,D,48.15,6.73,206,94,-6.0
2126-08-14,Occidente,A,58.96,84.85,180,123,167.0
2126-08-15,Centro,D,46.37,255.85,184,91,132.3
2126-08-16,Centro,C,54.99,365.53,190,136,118.1
2126-08-17,Centro,B,39.44,216.72,175,118,226.2
2126-08-18,Centro,A,54.29,69.37,206,135,160.8
2126-08-19,Centro,A,50.24,95.12,176,129,126.8
2126-08-20,Centro,A,48.72,15.98,179,131,146.8
2126-08-21,Occidente,D,50.31,23.83,213,123,75.7
2126-08-22,Centro,D,47.08,24.99,209,112,81.2
2126-08-23,Centro,A,51.42,76.47,218,133,118.1
2126-08-24,Centro,A,48.03,80.82,215,135,82.6
2126-08-25,Sur,B,40.27,24.37,172,120,91.2
2126-08-26,Norte,B,37.04,21.11,195,124,58.0
2126-08-27,Norte,A,45.06,140.53,189,120,144.6
2126-08-28,Norte,B,46.83,28.32,199,114,48.9
2126-08-29,Occidente,C,19.95,87.67,194,101,9.3
2126-08-30,Occidente,D,50.19,23.23,190,109,27.8
2126-08-31,Occidente,B,72.03,71.21,197,127,91.6
2126-09-01,Centro,C,56.9,96.93,204,114,125.2
2126-09-02,Norte,D,48.29,374.54,197,101,205.5
2126-09-03,Centro,B,41.85,12.49,212,127,153.8
2126-09-04,Sur,D,33.02,122.26,217,110,153.6
2126-09-05,Norte,C,58.89,132.54,176,124,149.5
2126-09-06,Sur,C,54.25,25.14,210,112,110.3
2126-09-07,Sur,D,37.65,52.05,196,112,84.5
2126-09-08,Centro,A,59.63,123.51,191,119,163.2
2126-09-09,Norte,B,58.4,124.37,189,120,103.5
2126-09-10,Sur,A,43.29,69.51,195,124,113.7
2126-09-11,Norte,C,47.08,119.56,213,132,41.8
2126-09-12,Sur,D,52.5,78.21,189,102,69.9
2126-09-13,Sur,B,55.53,12.36,185,134,93.8
2126-09-14,Centro,B,39.05,150.22,194,109,200.7
2126-09-15,Norte,A,55.67,30.37,186,106,109.3
2126-09-16,Centro,B,50.59,363.58,198,120,172.9
2126-09-17,Centro,B,61.11,163.59,197,123,36.6
2126-09-18,Centro,B,57.63,141.72,207,113,136.0
2126-09-19,Centro,C,50.58,157.83,184,112,202.1
2126-09-20,Centro,A,59.17,49.02,195,113,56.9
2126-09-21,Sur,C,34.91,7.18,196,104,67.4
2126-09-22,Norte,D,46.26,50.75,219,120,100.5
2126-09-23,Norte,D,40.27,39.32,189,109,64.6
2126-09-24,Centro,A,44.45,24.54,203,106,215.5
2126-09-25,Norte,D,44.32,41.28,201,121,116.6
2126-09-26,Sur,C,37.37,108.66,195,114,-6.2
2126-09-27,Centro,C,59.53,6.56,215,125,54.4
2126-09-28,Occidente,C,57.51,37.41,207,120,124.6
2126-09-29,Occidente,C,43.93,34.71,224,117,112.9
2126-09-30,Sur,A,26.85,23.57,209,115,67.5
2126-10-01,Sur,B,44.95,228.08,220,133,87.5
2126-10-02,Occidente,D,49.51,193.45,198,125,201.4
2126-10-03,Centro,A,63.57,106.31,192,104,159.7
2126-10-04,Sur,B,44.36,165.23,185,118,83.9
2126-10-05,Occidente,A,59.78,123.26,211,121,172.9
2126-10-06,Centro,D,44.95,7.14,202,113,119.1
2126-10-07,Sur,A,55.69,169.03,183,117,165.2
2126-10-08,Norte,D,58.08,61.36,186,105,79.6
2126-10-09,Norte,A,55.78,70.73,179,126,67.7
2126-10-10,Norte,A,40.43,384.88,205,106,256.7
2126-10-11,Centro,C,46.36,305.06,186,118,239.3
2126-10-12,Sur,A,55.87,33.97,191,100,62.9
2126-10-13,Occidente,A,34.2,46.58,219,95,123.9
2126-10-14,Sur,B,57.9,2.55,209,104,120.3
2126-10-15,Norte,C,37.87,54.99,221,104,137.5
2126-10-16,Norte,D,36.48,34.34,207,111,48.9
2126-10-17,Centro,C,44.67,4.67,205,127,126.0
2126-10-18,Occidente,A,43.15,39.05,190,117,62.7
2126-10-19,Centro,D,51.82,89.19,194,103,133.2
2126-10-20,Occidente,A,52.67,49.87,211,138,126.2
2126-10-21,Sur,C,50.7,26.4,219,118,92.1
2126-10-22,Centro,C,40.17,7.77,218,136,84.6
2126-10-23,Centro,A,62.09,163.47,212,102,150.2
2126-10-24,Centro,A,50.65,24.94,180,140,110.3
2126-10-25,Norte,A,59.31,193.76,178,115,85.3
2126-10-26,Norte,B,27.06,46.28,193,127,63.9
2126-10-27,Occidente,C,55.35,265.63,217,102,192.5
2126-10-28,Sur,B,44.27,483.83,184,125,130.3
2126-10-29,Centro,C,57.59,81.1,204,110,68.8
2126-10-30,Norte,C,67.86,75.91,210,125,159.5
2126-10-31,Centro,D,38.32,44.68,182,101,12.5
2126-11-01,Occidente,D,58.58,227.82,175,124,154.5
2126-11-02,Occidente,C,44.01,34.32,183,127,38.0
2126-11-03,Sur,D,31.29,89.44,176,112,49.4
2126-11-04,Occidente,C,59.27,97.67,182,127,151.7
2126-11-05,Centro,C,68.19,290.67,203,141,113.7
2126-11-06,Sur,A,71.11,55.38,188,112,48.4
2126-11-07,Sur,D,53.01,30.73,188,116,33.6
2126-11-08,Norte,B,35.56,45.7,185,119,117.5
2126-11-09,Centro,B,47.93,120.6,215,123,97.8
2126-11-10,Occidente,D,48.91,26.3,181,103,61.5
2126-11-11,Norte,C,60.96,68.23,197,121,86.7
2126-11-12,Centro,B,49.76,4.71,217,112,79.8
2126-11-13,Centro,D,29.24,94.05,200,123,184.7
2126-11-14,Sur,B,56.3,68.66,216,119,162.9
2126-11-15,Sur,A,50.72,62.74,213,121,50.7
2126-11-16,Centro,C,59.04,25.36,208,128,45.4
2126-11-17,Norte,A,52.48,122.94,191,135,96.9
2126-11-18,Sur,B,56.89,233.96,187,107,108.6
2126-11-19,Sur,C,50.15,36.89,198,117,50.4
2126-11-20,Centro,C,52.84,436.68,215,132,236.9
2126-11-21,Centro,C,40.79,11.54,180,127,-20.0
2126-11-22,Sur,D,53.54,32.78,200,119,74.1
2126-11-23,Norte,D,48.15,33.48,211,93,41.5
2126-11-24,Sur,C,54.9,114.51,206,108,129.6
2126-11-25,Centro,C,38.18,9.37,184,113,78.9
2126-11-26,Sur,C,63.99,88.99,197,124,98.2
2126-11-27,Centro,A,52.48,266.12,203,126,73.1
2126-11-28,Sur,A,57.93,258.06,207,116,187.9
