fecha,region,producto,precio,marketing,clientes_web,clientes_tienda,ventas
2140-05-09,Occidente,C,35.12,200.37,207,107,4941.31
2140-05-10,Centro,A,64.32,27.34,176,102,7756.74
2140-05-11,Centro,D,68.91,74.88,198,109,9180.78
2140-05-12,Sur,D,51.4,152.64,203,128,8016.42
2140-05-13,Centro,C,33.05,18.39,193,101,4323.58
2140-05-14,Occidente,B,52.06,73.48,191,120,7258.03
2140-05-15,Centro,A,58.94,43.05,202,129,8529.13
2140-05-16,Sur,D,52.46,149.63,195,121,7744.25
2140-05-17,Occidente,B,45.95,196.51,202,112,6292.14
2140-05-18,Norte,D,49.25,14.45,198,135,7605.41
2140-05-19,Centro,D,62.92,160.67,219,108,8856.73
2140-05-20,Norte,B,54.75,104.25,172,125,7801.18
2140-05-21,Occidente,A,64.73,661.04,207,118,9850.14
2140-05-22,Centro,C,60.89,45.03,184,105,7952.91
2140-05-23,Norte,C,48.06,57.36,197,135,7344.82
2140-05-24,Centro,C,58.4,78.34,192,122,8133.26
2140-05-25,Norte,A,65.04,158.38,212,106,9260.51
2140-05-26,Norte,A,51.51,64.99,216,114,7232.09
2140-05-27,Occidente,D,56.73,20.89,184,116,7739.73
2140-05-28,Centro,C,34.8,177.88,191,125,4847.94
2140-05-29,Norte,C,45.58,24.53,179,119,5896.25
2140-05-30,Centro,D,48.53,14.59,194,117,6998.14
2140-05-31,Centro,D,39.77,52.32,201,123,5910.94
2140-06-01,Sur,B,51.32,85.41,173,117,7085.61
2140-06-02,Occidente,B,66.96,176.99,192,128,9876.1
2140-06-03,Centro,A,53.09,18.03,221,114,7761.09
2140-06-04,Centro,C,63.37,12.43,197,131,9799.4
2140-06-05,Centro,D,57.09,326.25,190,119,8230.79
2140-06-06,Occidente,C,67.21,149.22,177,122,9482.09
2140-06-07,Occidente,A,49.38,53.97,200,120,6777.6
2140-06-08,Centro,C,43.31,134.58,212,125,6727.0
2140-06-09,Occidente,D,57.83,17.01,213,123,8838.02
2140-06-10,Sur,D,34.32,8.82,203,113,4950.08
2140-06-11,Occidente,D,55.97,49.21,209,107,7811.64
2140-06-12,Sur,A,27.92,172.78,186,122,3573.13
2140-06-13,Sur,D,41.28,25.92,194,107,5412.41
2140-06-14,Sur,B,53.5,12.67,201,121,7807.27
2140-06-15,Norte,D,37.27,86.15,196,110,5130.72
2140-06-16,Occidente,C,45.9,327.12,190,110,6436.34
2140-06-17,Centro,D,36.87,30.02,191,127,5662.79
2140-06-18,Sur,D,57.11,78.09,189,128,8419.66
2140-06-19,Centro,C,61.36,134.29,207,110,8228.52
2140-06-20,Sur,A,50.03,43.3,216,117,7662.56
2140-06-21,Centro,A,71.97,41.0,180,128,10192.72
2140-06-22,Norte,A,47.66,109.08,192,114,6675.02
2140-06-23,Sur,A,36.66,59.67,206,122,5267.71
2140-06-24,Norte,D,35.72,254.14,202,134,5490.86
2140-06-25,Norte,D,48.55,15.67,198,127,7111.57
2140-06-26,Occidente,B,53.23,48.28,225,123,8219.36
2140-06-27,Centro,A,74.98,3.0,214,123,11265.72
2140-06-28,Sur,C,39.3,21.43,201,113,5324.4
2140-06-29,Norte,C,43.68,55.27,182,135,6470.12
2140-06-30,Centro,C,54.78,46.1,205,137,8775.82
2140-07-01,Occidente,C,50.97,39.75,217,120,6988.87
2140-07-02,Centro,B,43.98,3.46,210,128,6629.51
2140-07-03,Centro,B,49.57,87.85,188,130,7036.01
2140-07-04,Occidente,B,38.66,220.04,195,114,5821.68
2140-07-05,Occidente,A,45.53,33.59,206,124,6976.78
2140-07-06,Occidente,D,38.89,35.96,206,117,5514.21
2140-07-07,Norte,C,60.43,112.46,194,148,9919.9
2140-07-08,Centro,C,57.42,148.91,212,126,8651.72
2140-07-09,Occidente,B,49.48,256.18,211,105,6783.28
2140-07-10,Centro,A,50.16,38.23,196,116,6958.86
2140-07-11,Centro,B,52.24,39.8,208,120,7893.76
2140-07-12,Norte,C,45.45,87.08,196,114,6326.05
2140-07-13,Centro,C,33.11,29.65,220,128,5320.36
2140-07-14,Norte,B,46.6,24.09,186,123,6710.7
2140-07-15,Occidente,C,54.88,43.39,171,130,7794.67
2140-07-16,Occidente,D,59.52,22.52,196,125,8444.72
2140-07-17,Centro,D,50.72,16.53,195,105,6595.17
2140-07-18,Norte,B,43.97,146.16,197,116,5880.49
2140-07-19,Norte,D,55.6,173.49,208,119,7957.98
2140-07-20,Sur,D,51.74,421.82,187,98,6574.61
2140-07-21,Sur,B,39.59,41.06,176,107,4877.65
2140-07-22,Occidente,B,32.0,185.0,183,129,4527.01
2140-07-23,Occidente,B,44.62,7.29,204,110,5843.02
2140-07-24,Sur,D,65.25,69.29,182,110,8404.2
2140-07-25,Norte,C,55.56,11.6,219,126,8330.84
2140-07-26,Centro,A,64.84,29.41,198,98,8158.73
2140-07-27,Centro,C,49.66,19.62,213,117,7006.87
2140-07-28,Norte,B,49.62,59.47,175,106,6349.57
2140-07-29,Occidente,C,23.06,55.13,224,104,3247.8
2140-07-30,Centro,A,30.86,55.54,206,115,4138.5
2140-07-31,Norte,C,54.61,24.89,191,132,8315.41
2140-08-01,Centro,B,51.91,173.85,217,135,8541.11
2140-08-02,Norte,A,27.33,17.59,179,143,4716.2
2140-08-03,Sur,D,51.32,144.86,185,109,6591.61
2140-08-04,Sur,C,60.05,232.75,197,137,9589.1
2140-08-05,Centro,D,53.14,42.67,214,133,8402.3
2140-08-06,Centro,D,44.67,115.26,185,122,6119.78
2140-08-07,Centro,A,25.1,144.74,180,119,3537.71
2140-08-08,Centro,D,54.05,44.61,188,119,7092.27
2140-08-09,Sur,D,41.1,62.17,222,113,6146.1
2140-08-10,Sur,C,55.11,1.75,205,113,7559.1
2140-08-11,Norte,A,56.98,23.79,200,113,7873.82
2140-08-12,Centro,B,59.21,74.55,177,119,8083.92
2140-08-13,Sur,B,53.81,27.02,198,126,8036.25
2140-08-14,Occidente,A,46.54,29.83,221,126,7451.85
2140-08-15,Norte,D,55.86,44.41,222,113,8005.54
2140-08-16,Norte,C,39.86,104.21,207,126,6138.47
2140-08-17,Norte,D,63.21,76.11,216,110,8746.82
2140-08-18,Occidente,B,43.18,13.35,215,110,5761.14
2140-08-19,Occidente,C,68.12,63.95,208,114,9974.19
2140-08-20,Occidente,A,47.51,15.93,181,140,7124.9
2140-08-21,Sur,D,54.95,56.38,186,122,7897.66
2140-08-22,Occidente,D,51.26,227.22,214,113,7621.55
2140-08-23,Norte,C,31.99,71.01,209,105,4307.44
2140-08-24,Centro,D,55.36,894.07,206,128,9126.9
2140-08-25,Norte,A,42.31,48.24,195,101,5274.72
2140-08-26,Norte,C,48.8,18.77,211,129,7654.51
2140-08-27,Sur,A,50.47,200.15,207,115,7128.59
2140-08-28,Norte,A,39.71,20.76,214,115,5717.46
2140-08-29,Sur,A,43.96,81.94,201,106,5773.85
2140-08-30,Sur,A,62.56,54.11,168,120,8499.06
2140-08-31,Centro,D,36.83,290.25,188,122,5181.85
2140-09-01,Norte,C,55.91,252.5,202,123,8232.19
2140-09-02,Centro,D,46.21,106.03,222,106,6613.35
2140-09-03,Centro,B,60.0,200.21,206,112,8843.98
2140-09-04,Norte,A,57.06,25.61,200,126,8438.95
2140-09-05,Norte,A,43.05,63.96,209,133,7072.58
2140-09-06,Occidente,B,56.85,331.38,193,105,7551.99
2140-09-07,Occidente,B,44.3,47.43,225,103,6001.49
2140-09-08,Sur,A,67.11,102.05,196,126,10191.87
2140-09-09,Norte,D,51.2,30.19,180,137,7670.91
2140-09-10,Sur,D,46.62,84.93,208,110,6450.82
2140-09-11,Centro,A,45.8,56.04,197,134,7117.99
2140-09-12,Centro,C,46.44,5.5,194,113,6202.14
2140-09-13,Occidente,B,47.07,127.42,203,102,6158.73
2140-09-14,Sur,D,57.18,22.52,205,119,8357.95
2140-09-15,Norte,C,45.03,94.04,186,118,6017.77
2140-09-16,Norte,A,41.61,99.33,186,141,6372.59
2140-09-17,Occidente,A,60.74,134.24,204,120,9014.23
2140-09-18,Occidente,D,63.61,66.24,231,138,10771.24
2140-09-19,Sur,D,42.21,174.65,195,125,6073.48
2140-09-20,Occidente,A,47.08,50.32,185,140,7215.79
2140-09-21,Occidente,D,62.44,47.44,212,127,9731.68
2140-09-22,Occidente,D,54.59,58.48,200,112,7442.09
2140-09-23,Centro,D,65.99,208.04,211,135,10494.14
2140-09-24,Sur,A,56.98,130.72,197,126,8475.65
2140-09-25,Norte,B,54.85,97.68,204,116,7935.79
2140-09-26,Norte,C,46.38,121.46,184,124,6672.61
2140-09-27,Sur,B,40.23,143.33,198,114,5770.25
2140-09-28,Occidente,A,37.93,100.48,211,118,5539.64
2140-09-29,Occidente,C,49.7,62.72,203,116,6975.95
2140-09-30,Norte,A,64.09,25.61,220,132,10272.41
2140-10-01,Centro,B,39.52,257.83,192,114,5464.53
2140-10-02,Sur,A,48.77,127.61,205,140,7970.44
2140-10-03,Occidente,D,33.4,27.89,194,148,5168.01
2140-10-04,Centro,D,63.84,216.34,210,141,10431.35
2140-10-05,Centro,B,41.91,131.62,209,105,5955.47
2140-10-06,Occidente,D,72.68,93.85,202,125,10708.61
2140-10-07,Sur,B,54.62,55.17,207,131,7771.65
2140-10-08,Sur,A,65.43,65.42,207,131,10070.05
2140-10-09,Norte,A,32.64,65.69,207,124,4694.07
2140-10-10,Norte,B,25.23,87.82,207,131,4222.1
2140-10-11,Sur,C,46.16,43.76,194,113,6164.73
2140-10-12,Occidente,B,50.41,55.79,208,130,7785.29
2140-10-13,Sur,C,56.25,42.71,189,114,7591.93
2140-10-14,Norte,B,65.4,359.22,198,112,8802.61
2140-10-15,Norte,A,46.91,64.78,211,108,6348.33
2140-10-16,Norte,D,45.75,137.19,190,108,6210.83
2140-10-17,Sur,B,47.73,56.14,193,127,7214.6
2140-10-18,Sur,C,53.66,187.41,205,125,7957.59
2140-10-19,Occidente,D,37.58,38.32,194,127,5612.24
2140-10-20,Norte,C,32.04,34.29,217,116,4828.81
2140-10-21,Centro,C,53.25,4.28,221,112,7898.71
2140-10-22,Centro,C,36.49,63.13,172,122,4823.1
2140-10-23,Occidente,C,61.42,140.07,176,113,7973.41
2140-10-24,Occidente,B,27.91,29.58,182,120,3746.9
2140-10-25,Norte,D,42.15,42.43,204,114,5885.76
2140-10-26,Sur,D,36.48,21.11,175,126,5299.76
2140-10-27,Sur,D,43.27,11.16,193,111,6318.22
2140-10-28,Centro,D,41.2,212.56,202,125,6435.44
2140-10-29,Norte,A,61.25,84.16,195,103,7636.18
2140-10-30,Centro,A,78.09,208.64,211,132,12304.65
2140-10-31,Centro,B,37.74,2.22,198,113,5410.2
2140-11-01,Norte,D,43.07,0.85,213,121,6251.92
2140-11-02,Occidente,A,48.55,83.6,209,97,6414.52
2140-11-03,Centro,D,39.4,71.65,191,111,4665.97
2140-11-04,Occidente,B,55.59,40.7,220,125,8679.25
2140-11-05,Sur,C,36.14,49.01,196,136,5349.39
2140-11-06,Centro,B,56.1,2.7,189,127,7899.16
2140-11-07,Norte,A,50.89,148.96,173,142,7819.0
2140-11-08,Occidente,A,57.55,53.33,212,127,8656.55
2140-11-09,Sur,A,49.89,131.25,223,94,6760.57
2140-11-10,Sur,B,57.33,276.87,209,111,8495.75
2140-11-11,Centro,B,55.31,0.9,204,125,8276.23
2140-11-12,Sur,B,48.2,133.89,207,99,6411.8
2140-11-13,Norte,D,55.58,211.97,201,126,8354.91
2140-11-14,Centro,A,64.24,195.93,212,139,10487.22
2140-11-15,Sur,B,32.13,249.78,195,126,4816.02
2140-11-16,Norte,B,29.71,19.22,226,109,4388.97
2140-11-17,Occidente,D,62.98,9.53,182,128,9192.3
2140-11-18,Occidente,A,58.99,0.56,186,118,8414.46
2140-11-19,Centro,C,64.3,83.39,179,135,9373.24
2140-11-20,Norte,C,48.92,174.89,194,134,7466.42
2140-11-21,Sur,A,67.54,126.5,216,109,10049.49
2140-11-22,Centro,D,78.93,141.28,197,119,11042.26
2140-11-23,Centro,A,61.53,32.64,201,133,9403.29
2140-11-24,Sur,C,55.82,229.8,225,120,8686.97
2140-11-25,Norte,B,57.34,189.17,212,122,8657.49
2140-11-26,Sur,A,51.69,8.14,213,120,7569.13
2140-11-27,Occidente,C,53.22,191.41,182,120,7428.24
2140-11-28,Centro,B,54.49,173.6,200,114,7769.19
2140-11-29,Occidente,A,72.73,67.49,185,115,10267.0
2140-11-30,Centro,D,42.39,117.68,206,119,6464.63
2140-12-01,Sur,C,47.78,20.83,199,130,7370.89
2140-12-02,Norte,B,50.03,187.15,221,122,7544.48
2140-12-03,Sur,B,56.27,171.62,197,106,7786.4
2140-12-04,Occidente,D,52.46,225.56,205,113,7688.89
2140-12-05,Norte,C,37.13,2.34,208,120,5292.99
2140-12-06,Norte,B,50.74,184.32,196,107,6687.44
2140-12-07,Centro,D,48.95,11.24,192,117,6787.74
2140-12-08,Norte,C,49.91,26.03,215,131,7892.01
2140-12-09,Centro,D,58.4,4.75,205,125,8608.5
2140-12-10,Norte,D,61.96,14.48,207,113,8726.86
2140-12-11,Norte,D,41.6,95.3,233,124,6693.11
2140-12-12,Centro,D,69.29,18.38,168,114,8898.23
2140-12-13,Norte,C,35.03,174.2,202,103,4597.76
2140-12-14,Sur,D,42.89,38.5,188,110,5621.79
2140-12-15,Norte,D,47.78,60.67,201,114,6567.35
2140-12-16,Occidente,B,57.04,193.73,208,117,8159.43
2140-12-17,Centro,C,32.71,51.26,184,110,3928.81
2140-12-18,Centro,C,72.16,75.15,196,115,10062.92
2140-12-19,Sur,D,32.03,3.27,174,138,4900.18
2140-12-20,Occidente,D,65.5,45.34,192,133,9728.2
2140-12-21,Norte,A,45.86,46.65,204,118,6557.44
2140-12-22,Sur,D,50.95,172.19,195,114,6946.31
2140-12-23,Norte,C,27.79,10.48,212,127,4272.94
2140-12-24,Sur,B,57.43,12.96,179,129,8150.61
2140-12-25,Centro,C,48.46,128.86,212,133,7824.64
2140-12-26,Occidente,B,61.73,139.61,192,118,8868.03
2140-12-27,Centro,D,36.09,73.96,207,96,4750.27
2140-12-28,Sur,A,64.3,42.58,214,107,9127.12
2140-12-29,Norte,B,32.84,87.59,167,130,4727.09
2140-12-30,Occidente,C,52.53,121.45,207,113,7730.14
2140-12-31,Norte,D,35.41,15.08,183,109,4589.97
2141-01-01,Centro,B,69.61,64.17,235,103,10059.63
2141-01-02,Norte,A,59.51,131.67,230,132,9640.06
2141-01-03,Sur,A,65.95,30.34,200,129,9997.01
2141-01-04,Occidente,A,47.36,72.75,182,91,5534.21
2141-01-05,Occidente,D,46.88,53.63,187,103,5934.72
2141-01-06,Occidente,B,49.59,11.04,185,99,5728.73
2141-01-07,Sur,B,48.63,158.86,196,134,7513.53
2141-01-08,Norte,D,46.06,9.82,214,98,6304.17
2141-01-09,Occidente,B,47.86,79.02,220,113,7036.46
2141-01-10,Centro,D,61.75,3.81,203,115,8918.79
2141-01-11,Centro,A,59.69,35.86,200,117,8645.9
2141-01-12,Centro,B,38.28,0.31,178,143,5769.63
2141-01-13,Centro,A,57.13,317.74,202,125,8777.86
2141-01-14,Centro,D,36.02,40.47,193,154,6048.13
2141-01-15,Sur,A,64.92,372.18,217,121,9759.57
2141-01-16,Norte,C,40.46,65.38,200,116,5723.47
2141-01-17,Sur,D,57.94,237.89,186,113,7760.31
2141-01-18,Centro,C,56.37,20.78,195,132,8806.27
2141-01-19,Centro,D,46.95,4.72,181,129,7351.43
2141-01-20,Occidente,A,46.17,19.61,216,107,6405.61
2141-01-21,Occidente,A,47.7,92.85,186,110,6469.34
2141-01-22,Norte,A,54.89,333.73,210,115,8070.62
2141-01-23,Norte,C,58.44,4.12,202,114,8388.72
2141-01-24,Norte,A,72.12,105.98,197,126,10304.77
2141-01-25,Sur,C,67.39,10.92,198,128,10267.64
2141-01-26,Occidente,C,55.8,77.41,174,141,8631.31
2141-01-27,Norte,B,52.65,105.05,207,116,7373.22
2141-01-28,Occidente,B,44.62,81.88,197,97,5495.08
2141-01-29,Occidente,B,56.5,79.1,205,129,8441.51
2141-01-30,Occidente,D,63.75,173.58,185,119,9011.06
2141-01-31,Occidente,C,61.53,59.61,227,104,8577.88
2141-02-01,Occidente,A,52.84,6.26,213,130,8311.21
2141-02-02,Occidente,B,44.02,71.78,217,106,6460.38
2141-02-03,Sur,D,51.39,69.15,202,126,7994.83
2141-02-04,Centro,C,57.27,176.82,215,107,8538.44
2141-02-05,Occidente,D,61.88,285.08,217,129,9797.86
2141-02-06,Sur,A,52.37,247.68,207,122,8102.34
2141-02-07,Norte,B,59.55,197.75,204,115,8362.29
2141-02-08,Sur,C,60.63,55.92,195,125,9049.0
2141-02-09,Sur,D,47.1,22.62,192,100,6116.62
2141-02-10,Sur,B,44.24,19.1,201,130,6764.03
2141-02-11,Occidente,B,66.95,148.54,185,134,10258.3
2141-02-12,Norte,C,57.15,305.28,178,111,7829.88
2141-02-13,Sur,B,55.61,142.06,177,117,7638.74
2141-02-14,Norte,D,44.59,157.28,209,110,6507.67
2141-02-15,Sur,C,29.47,333.81,171,111,4410.5
2141-02-16,Occidente,C,54.8,274.31,187,121,7927.24
2141-02-17,Sur,B,54.86,12.53,178,131,8107.78
2141-02-18,Sur,A,56.87,200.79,173,110,7561.47
2141-02-19,Norte,A,50.01,232.68,227,102,7205.12
2141-02-20,Norte,A,44.39,11.18,184,137,6573.8
2141-02-21,Norte,D,52.7,215.53,193,112,7723.15
2141-02-22,Centro,C,62.59,121.66,181,125,8900.58
2141-02-23,Norte,B,55.5,127.22,194,109,7511.83
2141-02-24,Sur,A,36.57,330.78,200,128,6158.51
2141-02-25,Centro,B,48.19,47.67,223,103,6327.59
2141-02-26,Norte,A,43.52,137.51,210,114,6140.41
2141-02-27,Occidente,A,65.96,131.55,240,104,9724.46
2141-02-28,Norte,B,47.83,144.99,205,123,7255.0
2141-03-01,Occidente,D,64.98,71.7,187,149,10477.2
2141-03-02,Centro,B,52.23,74.64,181,104,6633.22
2141-03-03,Occidente,B,45.9,200.27,203,104,6392.26
2141-03-04,Centro,D,40.4,24.52,218,125,6069.67
2141-03-05,Occidente,D,46.47,96.03,221,110,6556.15
2141-03-06,Norte,B,50.13,72.35,197,117,7521.08
2141-03-07,Centro,D,38.82,53.57,184,111,5269.11
2141-03-08,Sur,A,56.4,221.0,203,113,7996.42
2141-03-09,Sur,D,41.52,4.74,203,115,5781.43
2141-03-10,Sur,B,35.42,44.18,220,110,5492.96
2141-03-11,Norte,D,36.8,130.37,208,99,4729.35
2141-03-12,Sur,C,45.2,60.26,180,124,6222.39
2141-03-13,Centro,D,55.48,155.48,201,111,7908.34
2141-03-14,Sur,A,66.4,68.0,193,117,9524.9
2141-03-15,Centro,C,47.6,16.11,216,134,7602.7
2141-03-16,Sur,A,53.33,101.39,203,129,8077.7
2141-03-17,Occidente,A,49.29,40.81,190,124,6917.54
2141-03-18,Centro,C,28.7,17.44,190,116,4336.82
2141-03-19,Sur,A,53.78,95.12,191,104,7283.11
2141-03-20,Sur,C,49.78,186.74,224,120,7578.29
2141-03-21,Sur,A,34.23,57.06,202,129,5206.52
2141-03-22,Centro,B,66.9,35.89,183,113,8700.65
2141-03-23,Centro,A,56.0,313.39,196,111,7902.44
2141-03-24,Sur,C,33.34,117.28,186,108,4360.15
2141-03-25,Occidente,B,55.24,47.99,172,113,7405.92
2141-03-26,Centro,B,80.26,35.59,203,108,10812.95
2141-03-27,Centro,D,50.07,15.18,204,122,7072.16
2141-03-28,Occidente,D,56.91,62.37,217,134,9085.05
2141-03-29,Norte,D,44.32,40.88,184,145,6983.47
2141-03-30,Occidente,B,45.51,540.39,192,121,6908.41
2141-03-31,Sur,D,65.64,53.82,188,101,8719.45
2141-04-01,Centro,B,56.36,18.43,230,141,9752.48
2141-04-02,Centro,D,60.7,33.06,197,112,8426.29
2141-04-03,Centro,A,47.65,0.5,220,131,7488.62
2141-04-04,Centro,D,54.52,81.97,210,114,7756.64
2141-04-05,Norte,C,49.23,221.34,225,117,7292.85
2141-04-06,Centro,D,56.14,89.74,200,135,8811.13
2141-04-07,Centro,B,48.87,8.83,186,123,7176.09
2141-04-08,Norte,C,67.78,149.21,216,121,10071.46
2141-04-09,Sur,C,47.64,18.59,210,123,7472.04
2141-04-10,Sur,B,54.26,32.0,207,125,7895.47
2141-04-11,Norte,C,31.99,22.59,203,129,4967.72
2141-04-12,Sur,C,61.91,290.12,207,115,9274.98
2141-04-13,Sur,C,38.26,69.99,222,120,5689.8
2141-04-14,Occidente,D,43.54,133.13,199,129,6813.62
2141-04-15,Occidente,C,37.62,161.46,214,114,5520.81
2141-04-16,Occidente,A,35.75,74.41,213,94,4263.58
2141-04-17,Norte,A,59.72,108.23,232,110,8809.83
2141-04-18,Centro,D,42.1,33.75,202,109,5874.91
2141-04-19,Norte,D,35.41,377.23,206,135,6077.97
2141-04-20,Norte,A,34.8,18.0,214,116,5295.39
2141-04-21,Norte,C,61.08,6.76,212,100,8229.91
2141-04-22,Norte,A,46.37,41.52,188,105,5854.59
2141-04-23,Occidente,B,49.5,309.62,195,109,6479.58
2141-04-24,Norte,C,59.22,65.38,195,110,7811.59
2141-04-25,Occidente,A,55.91,7.25,186,113,7516.61
2141-04-26,Centro,A,51.93,116.73,191,120,7520.52
2141-04-27,Sur,C,62.71,457.75,190,112,8702.46
2141-04-28,Occidente,C,37.13,0.49,207,113,4912.94
2141-04-29,Norte,C,46.92,64.71,210,114,6886.82
2141-04-30,Centro,D,59.07,158.38,210,120,8999.55
2141-05-01,Norte,B,68.45,59.9,178,134,10365.42
2141-05-02,Centro,D,69.55,41.7,192,124,10132.84
2141-05-03,Sur,A,38.04,23.0,188,106,4765.82
2141-05-04,Centro,B,50.74,14.36,208,129,7700.72
2141-05-05,Centro,D,54.92,10.39,221,103,7302.84
2141-05-06,Sur,A,48.36,149.02,197,130,7764.46
2141-05-07,Sur,C,56.95,37.5,182,127,8121.06
2141-05-08,Centro,A,72.6,60.68,204,121,10313.78
2141-05-09,Norte,C,41.0,187.48,188,118,5526.87
2141-05-10,Occidente,D,37.45,50.72,210,112,4971.42
2141-05-11,Norte,A,56.37,7.73,203,116,8236.3
2141-05-12,Occidente,B,45.35,54.12,190,121,6601.43
2141-05-13,Sur,A,56.76,84.88,206,131,8692.37
2141-05-14,Norte,C,51.94,1.49,197,116,6988.54
2141-05-15,Sur,D,48.14,87.03,223,120,7867.85
2141-05-16,Centro,B,43.09,16.22,208,130,6669.26
2141-05-17,Centro,B,50.96,11.67,192,128,7816.54
2141-05-18,Norte,D,46.09,123.31,197,116,6524.39
2141-05-19,Sur,D,61.16,15.95,226,102,8697.96
2141-05-20,Norte,A,51.05,10.53,213,122,7590.5
2141-05-21,Norte,A,37.25,60.28,213,122,5446.32
2141-05-22,Occidente,B,64.0,52.55,235,124,10072.59
2141-05-23,Centro,A,48.62,105.93,195,108,6414.09
2141-05-24,Norte,C,70.85,299.09,188,108,9572.91
2141-05-25,Centro,C,47.3,9.84,185,109,6658.01
2141-05-26,Occidente,A,42.01,278.41,207,107,5875.84
2141-05-27,Sur,B,47.01,134.16,194,131,7024.85
2141-05-28,Norte,A,48.99,32.14,225,127,7550.72
2141-05-29,Centro,D,47.43,224.36,209,132,7539.48
2141-05-30,Norte,D,43.67,4.95,182,112,5887.62
2141-05-31,Sur,B,45.44,410.15,184,128,6889.99
2141-06-01,Norte,B,66.5,150.26,190,99,8337.31
2141-06-02,Norte,D,47.48,40.0,221,136,7777.98
2141-06-03,Centro,D,71.46,115.48,196,107,9714.68
2141-06-04,Sur,C,60.45,363.3,197,90,7840.88
2141-06-05,Occidente,A,49.37,42.4,177,129,6922.57
2141-06-06,Sur,B,56.58,58.55,184,136,8201.86
2141-06-07,Sur,D,44.7,185.28,211,135,6911.62
2141-06-08,Occidente,B,60.66,59.65,185,130,9036.72
2141-06-09,Norte,D,63.3,12.99,203,131,9614.13
2141-06-10,Centro,B,55.97,105.07,205,100,7560.21
2141-06-11,Norte,B,44.94,42.58,187,131,6815.68
2141-06-12,Norte,C,55.95,285.85,205,122,8466.06
2141-06-13,Occidente,C,43.04,11.29,189,120,5941.62
2141-06-14,Occidente,C,36.15,67.93,204,138,5858.64
2141-06-15,Norte,C,52.61,134.71,206,112,7318.25
2141-06-16,Sur,C,33.7,226.28,196,106,4710.84
2141-06-17,Centro,D,45.85,138.37,210,113,6529.05
2141-06-18,Sur,A,53.68,274.14,187,137,8693.58
2141-06-19,Norte,D,65.64,137.97,178,125,9294.6
2141-06-20,Norte,A,43.61,35.88,198,119,6243.0
2141-06-21,Centro,C,39.88,182.26,219,108,5754.9
2141-06-22,Sur,B,57.89,77.78,190,134,8924.58
2141-06-23,Norte,B,52.17,123.27,178,107,6956.71
2141-06-24,Norte,A,50.75,34.91,212,97,6660.48
2141-06-25,Occidente,A,35.12,400.41,190,121,4737.44
2141-06-26,Centro,D,60.86,95.2,182,118,7982.59
2141-06-27,Occidente,A,28.9,196.2,179,133,4334.02
2141-06-28,Occidente,D,51.95,246.41,198,74,5954.96
2141-06-29,Occidente,C,62.26,75.41,216,96,8062.28
2141-06-30,Norte,B,51.14,142.49,183,117,6760.69
2141-07-01,Sur,B,47.53,264.71,198,119,7038.14
2141-07-02,Occidente,D,39.63,29.65,191,119,5130.44
2141-07-03,Sur,A,44.28,36.72,192,115,6162.78
2141-07-04,Norte,D,71.93,193.97,207,104,10019.15
2141-07-05,Occidente,A,44.52,38.96,214,140,7379.55
2141-07-06,Norte,A,54.56,26.74,190,114,7289.81
2141-07-07,Occidente,A,41.66,5.28,204,119,6106.05
2141-07-08,Occidente,D,46.97,49.58,179,108,6109.15
2141-07-09,Norte,C,33.71,209.82,191,135,5244.09
2141-07-10,Centro,B,49.5,31.05,241,128,7883.05
2141-07-11,Centro,D,46.38,469.48,210,131,7320.56
2141-07-12,Sur,C,63.5,2.85,203,131,9661.31
2141-07-13,Sur,B,41.55,26.72,187,113,5984.43
2141-07-14,Norte,D,45.71,85.64,200,124,6820.09
2141-07-15,Norte,D,59.05,158.89,217,115,8454.64
2141-07-16,Norte,C,49.67,77.69,226,113,7520.58
2141-07-17,Centro,D,48.36,6.19,200,115,6566.83
2141-07-18,Centro,B,48.27,50.97,200,117,7008.8
2141-07-19,Occidente,C,40.1,197.35,201,111,5598.35
2141-07-20,Occidente,D,45.67,9.31,173,129,5940.1
2141-07-21,Norte,B,50.8,72.39,193,112,7006.54
2141-07-22,Norte,D,38.38,103.72,211,120,5748.25
2141-07-23,Sur,C,39.37,549.24,178,118,5317.04
2141-07-24,Centro,D,62.16,24.42,220,110,8893.42
2141-07-25,Norte,B,55.01,287.82,192,111,7468.92
2141-07-26,Centro,A,53.02,61.6,191,120,7717.7
2141-07-27,Norte,D,44.56,5.86,224,126,7201.24
2141-07-28,Occidente,D,52.21,191.52,209,106,7021.6
2141-07-29,Norte,B,25.97,9.39,193,126,3689.67
2141-07-30,Occidente,B,37.93,10.19,195,93,4882.12
2141-07-31,Sur,C,56.25,0.36,196,142,8944.81
2141-08-01,Sur,A,43.25,50.48,215,129,6749.08
2141-08-02,Sur,C,47.9,23.03,184,123,6843.07
2141-08-03,Norte,B,53.59,17.71,202,114,8015.03
2141-08-04,Sur,B,42.48,196.12,191,140,6837.32
2141-08-05,Norte,B,43.8,65.57,195,136,6997.26
2141-08-06,Centro,B,46.41,59.78,211,119,7115.93
2141-08-07,Occidente,C,51.51,162.55,195,113,7243.0
2141-08-08,Centro,A,33.7,55.55,211,101,4064.07
2141-08-09,Norte,B,53.02,14.36,212,120,8004.73
2141-08-10,Sur,C,49.76,10.79,195,107,6691.34
2141-08-11,Occidente,C,51.09,40.49,197,121,7676.37
2141-08-12,Sur,C,42.59,133.08,188,138,7025.36
